file_path,access_count,recency_seconds,age_seconds
/tier_data/warm_file_504.txt,15,1244.04,5924.04
/tier_data/warm_file_505.txt,11,1184.04,5144.04
/tier_data/warm_file_506.txt,14,464.04,10064.04
/tier_data/warm_file_507.txt,15,2504.04,6824.04
/tier_data/warm_file_508.txt,20,164.04,12224.04
/tier_data/warm_file_509.txt,9,2444.04,17924.04
/tier_data/warm_file_510.txt,15,1544.04,9104.04
/tier_data/warm_file_511.txt,10,704.04,16064.04
/tier_data/warm_file_512.txt,10,824.04,17384.04
/tier_data/warm_file_513.txt,14,1364.04,5744.04
/tier_data/warm_file_514.txt,12,464.04,15824.04
/tier_data/warm_file_515.txt,20,1544.04,4124.04
/tier_data/warm_file_516.txt,15,2324.04,9164.04
/tier_data/warm_file_517.txt,11,764.04,9644.04
/tier_data/warm_file_518.txt,10,224.04,12464.04
/tier_data/warm_file_519.txt,8,2744.04,11204.04
/tier_data/warm_file_520.txt,17,464.04,17264.04
/tier_data/warm_file_521.txt,9,104.04,16604.04
/tier_data/warm_file_522.txt,18,1604.04,15824.04
/tier_data/warm_file_523.txt,12,2864.04,12824.04
/tier_data/warm_file_524.txt,16,1484.04,11264.04
/tier_data/warm_file_525.txt,13,2324.04,15344.04
/tier_data/warm_file_526.txt,12,2024.04,11024.04
/tier_data/warm_file_527.txt,8,2204.04,10124.04
/tier_data/warm_file_528.txt,19,644.04,13664.04
/tier_data/warm_file_529.txt,17,704.04,10484.04
/tier_data/warm_file_530.txt,18,524.04,4244.04
/tier_data/warm_file_531.txt,14,1544.04,15464.04
/tier_data/warm_file_532.txt,18,704.04,6224.04
/tier_data/warm_file_533.txt,8,2084.04,7664.04
/tier_data/warm_file_534.txt,16,1844.04,13844.04
/tier_data/warm_file_535.txt,11,524.04,9344.04
/tier_data/warm_file_536.txt,13,3044.04,7484.04
/tier_data/warm_file_537.txt,16,224.04,12524.04
/tier_data/warm_file_538.txt,13,524.04,7784.04
/tier_data/warm_file_539.txt,6,2684.04,11744.04
/tier_data/warm_file_540.txt,12,404.04,7904.04
/tier_data/warm_file_541.txt,9,344.04,15164.04
/tier_data/warm_file_542.txt,14,2564.04,13124.04
/tier_data/warm_file_543.txt,9,644.04,16604.04
/tier_data/warm_file_544.txt,13,1964.04,14144.04
/tier_data/warm_file_545.txt,16,2864.04,5744.04
/tier_data/warm_file_546.txt,18,2444.04,12404.04
/tier_data/warm_file_547.txt,17,644.04,15104.04
/tier_data/warm_file_548.txt,19,1004.04,16484.04
/tier_data/warm_file_549.txt,12,224.04,17384.04
/tier_data/warm_file_550.txt,15,2264.04,12044.04
/tier_data/warm_file_551.txt,17,2204.04,5624.04
/tier_data/warm_file_552.txt,18,1664.04,16724.04
/tier_data/warm_file_553.txt,9,644.04,8444.04
/tier_data/warm_file_554.txt,12,2504.04,8264.04
/tier_data/warm_file_555.txt,17,2504.04,15404.04
/tier_data/warm_file_556.txt,14,3044.04,11924.04
/tier_data/warm_file_557.txt,18,1844.04,10544.04
/tier_data/warm_file_558.txt,7,1904.04,14384.04
/tier_data/warm_file_559.txt,17,2744.04,7544.04
/tier_data/warm_file_560.txt,15,1664.04,10124.04
/tier_data/warm_file_561.txt,9,2084.04,8324.04
/tier_data/warm_file_562.txt,16,1004.04,16784.04
/tier_data/warm_file_563.txt,13,644.04,4844.04
/tier_data/warm_file_564.txt,14,824.04,6284.04
/tier_data/warm_file_565.txt,15,284.04,3884.04
/tier_data/warm_file_566.txt,9,344.04,7064.04
/tier_data/warm_file_567.txt,9,1004.04,10004.04
/tier_data/warm_file_568.txt,13,164.04,7004.04
/tier_data/warm_file_569.txt,13,1904.04,14144.04
/tier_data/warm_file_570.txt,13,824.04,7844.04
/tier_data/warm_file_571.txt,13,2024.04,13484.04
/tier_data/warm_file_572.txt,19,2024.04,17144.04
/tier_data/warm_file_573.txt,13,1124.04,8084.04
/tier_data/warm_file_574.txt,15,1784.04,11144.04
/tier_data/warm_file_575.txt,11,224.04,9764.04
/tier_data/warm_file_576.txt,11,2204.04,4604.04
/tier_data/warm_file_577.txt,9,1424.04,4304.04
/tier_data/warm_file_578.txt,15,1484.04,11684.04
/tier_data/warm_file_579.txt,16,1124.04,15344.04
/tier_data/warm_file_580.txt,18,1424.04,15944.04
/tier_data/warm_file_581.txt,11,644.04,17444.04
/tier_data/warm_file_582.txt,20,2804.04,12164.04
/tier_data/warm_file_583.txt,17,1424.04,7184.04
/tier_data/warm_file_584.txt,16,2384.04,17384.04
/tier_data/warm_file_585.txt,9,2624.04,8084.04
/tier_data/warm_file_586.txt,7,824.04,10304.04
/tier_data/warm_file_587.txt,9,1724.04,12884.04
/tier_data/warm_file_588.txt,17,1964.04,13544.04
/tier_data/warm_file_589.txt,8,1304.04,5564.04
/tier_data/warm_file_590.txt,7,1244.04,6284.04
/tier_data/warm_file_591.txt,11,104.04,8324.04
/tier_data/warm_file_592.txt,17,1124.04,6524.04
/tier_data/warm_file_593.txt,10,1004.04,4064.04
/tier_data/warm_file_594.txt,11,704.04,13664.04
/tier_data/warm_file_595.txt,11,2624.04,10304.04
/tier_data/warm_file_596.txt,10,2324.04,4124.04
/tier_data/warm_file_597.txt,15,1064.04,18044.04
/tier_data/warm_file_598.txt,8,2384.04,4184.04
/tier_data/warm_file_599.txt,9,284.04,14084.04
/tier_data/warm_file_600.txt,13,1544.04,6524.04
/tier_data/cold_file_601.txt,0,14323.04,5264.04
/tier_data/cold_file_602.txt,0,15823.04,9464.04
/tier_data/cold_file_603.txt,0,8923.04,9344.04
/tier_data/cold_file_604.txt,0,7423.04,14444.04
/tier_data/cold_file_605.txt,0,4963.04,13844.04
/tier_data/cold_file_606.txt,0,9043.04,4304.04
/tier_data/cold_file_607.txt,0,14623.04,15584.04
/tier_data/cold_file_608.txt,0,15043.04,11444.04
/tier_data/cold_file_609.txt,0,6163.04,12884.04
/tier_data/cold_file_610.txt,0,10603.04,5084.04
/tier_data/cold_file_611.txt,0,6643.04,10904.04
/tier_data/cold_file_612.txt,0,10963.04,15164.04
/tier_data/cold_file_613.txt,0,11743.04,16424.04
/tier_data/cold_file_614.txt,0,7063.04,14864.04
/tier_data/cold_file_615.txt,0,4783.04,11504.04
/tier_data/cold_file_616.txt,0,10003.04,11624.04
/tier_data/cold_file_617.txt,0,4903.04,9404.04
/tier_data/cold_file_618.txt,0,11143.04,16064.04
/tier_data/cold_file_619.txt,0,7963.04,6644.04
/tier_data/cold_file_620.txt,0,10963.04,14324.04
/tier_data/cold_file_621.txt,0,5143.04,14324.04
/tier_data/cold_file_622.txt,0,12943.04,7604.04
/tier_data/cold_file_623.txt,0,13303.04,11684.04
/tier_data/cold_file_624.txt,0,5803.04,16604.04
/tier_data/cold_file_625.txt,0,7303.04,13064.04
/tier_data/cold_file_626.txt,0,7363.04,6764.04
/tier_data/cold_file_627.txt,0,13783.04,7724.04
/tier_data/cold_file_628.txt,0,7003.04,4724.04
/tier_data/cold_file_629.txt,0,16363.04,15224.04
/tier_data/cold_file_630.txt,0,16903.04,12884.04
/tier_data/cold_file_631.txt,0,16003.04,4604.04
/tier_data/cold_file_632.txt,0,7003.04,14444.04
/tier_data/cold_file_633.txt,0,4783.04,14744.04
/tier_data/cold_file_634.txt,0,16963.04,4664.04
/tier_data/cold_file_635.txt,0,18163.04,6944.04
/tier_data/cold_file_636.txt,0,14083.04,6524.04
/tier_data/cold_file_637.txt,0,12163.04,16124.04
/tier_data/cold_file_638.txt,0,10423.04,10124.04
/tier_data/cold_file_639.txt,0,9763.04,16904.04
/tier_data/cold_file_640.txt,0,16603.04,6344.04
/tier_data/cold_file_641.txt,0,8743.04,12224.04
/tier_data/cold_file_642.txt,0,15043.04,17624.04
/tier_data/cold_file_643.txt,0,16603.04,12644.04
/tier_data/cold_file_644.txt,0,7003.04,9704.04
/tier_data/cold_file_645.txt,0,6463.04,16184.04
/tier_data/cold_file_646.txt,0,7903.04,16904.04
/tier_data/cold_file_647.txt,0,15043.04,17204.04
/tier_data/cold_file_648.txt,0,12103.04,6704.04
/tier_data/cold_file_649.txt,0,4663.04,6104.04
/tier_data/cold_file_650.txt,0,8803.04,7604.04
/tier_data/cold_file_651.txt,0,17023.04,13484.04
/tier_data/cold_file_652.txt,0,8083.04,15644.04
/tier_data/cold_file_653.txt,0,5683.04,10904.04
/tier_data/cold_file_654.txt,0,10243.04,15584.04
/tier_data/cold_file_655.txt,0,16483.04,14444.04
/tier_data/cold_file_656.txt,0,15283.04,7004.04
/tier_data/cold_file_657.txt,0,10903.04,8204.04
/tier_data/cold_file_658.txt,0,6883.04,3884.04
/tier_data/cold_file_659.txt,0,15223.04,11324.04
/tier_data/cold_file_660.txt,0,8923.04,17864.04
/tier_data/cold_file_661.txt,0,10123.04,14564.04
/tier_data/cold_file_662.txt,0,11023.04,9464.04
/tier_data/cold_file_663.txt,0,8323.04,11444.04
/tier_data/cold_file_664.txt,0,8683.04,14444.04
/tier_data/cold_file_665.txt,0,16543.04,10304.04
/tier_data/cold_file_666.txt,0,18043.04,4544.04
/tier_data/cold_file_667.txt,0,10183.04,4124.04
/tier_data/cold_file_668.txt,0,16723.04,7184.04
/tier_data/cold_file_669.txt,0,14023.04,4904.04
/tier_data/cold_file_670.txt,0,15703.04,7124.04
/tier_data/cold_file_671.txt,0,18223.04,14264.04
/tier_data/cold_file_672.txt,0,14623.04,15104.04
/tier_data/cold_file_673.txt,0,8023.04,15464.04
/tier_data/cold_file_674.txt,0,6943.04,9884.04
/tier_data/cold_file_675.txt,0,15103.04,6104.04
/tier_data/cold_file_676.txt,0,14143.04,12524.04
/tier_data/cold_file_677.txt,0,14983.04,9104.04
/tier_data/cold_file_678.txt,0,13243.04,15884.04
/tier_data/cold_file_679.txt,0,6043.04,17624.04
/tier_data/cold_file_680.txt,0,6403.04,5204.04
/tier_data/cold_file_681.txt,0,10783.04,5024.04
/tier_data/cold_file_682.txt,0,16483.04,12944.04
/tier_data/cold_file_683.txt,0,12763.04,11384.04
/tier_data/cold_file_684.txt,0,9163.04,7724.04
/tier_data/cold_file_685.txt,0,15343.04,5324.04
/tier_data/cold_file_686.txt,0,15463.04,15164.04
/tier_data/cold_file_687.txt,0,13363.04,13484.04
/tier_data/cold_file_688.txt,0,5143.04,15824.04
/tier_data/cold_file_689.txt,0,13243.04,5444.04
/tier_data/cold_file_690.txt,0,18283.04,9764.04
/tier_data/cold_file_691.txt,0,14023.04,9944.04
/tier_data/cold_file_692.txt,0,11503.04,11864.04
/tier_data/cold_file_693.txt,0,8263.04,17864.04
/tier_data/cold_file_694.txt,0,6403.04,6224.04
/tier_data/cold_file_695.txt,0,18043.04,10244.04
/tier_data/cold_file_696.txt,0,14803.04,17024.04
/tier_data/cold_file_697.txt,0,7843.04,4904.04
/tier_data/cold_file_698.txt,0,16423.04,15224.04
/tier_data/cold_file_699.txt,0,14023.04,6644.04
/tier_data/cold_file_700.txt,0,5503.04,6164.04
/tier_data/cold_file_701.txt,0,5503.04,5564.04
/tier_data/cold_file_702.txt,0,12943.04,5024.04
/tier_data/cold_file_703.txt,0,15283.04,8024.04
/tier_data/cold_file_704.txt,0,7183.04,10124.04
/tier_data/cold_file_705.txt,0,7483.04,6644.04
/tier_data/cold_file_706.txt,0,7603.04,11804.04
/tier_data/cold_file_707.txt,0,13123.04,7184.04
/tier_data/cold_file_708.txt,0,17863.04,7304.04
/tier_data/cold_file_709.txt,0,10063.04,12464.04
/tier_data/cold_file_710.txt,0,9223.04,5684.04
/tier_data/cold_file_711.txt,0,11383.04,7784.04
/tier_data/cold_file_712.txt,0,16663.04,7964.04
/tier_data/cold_file_713.txt,0,12943.04,12404.04
/tier_data/cold_file_714.txt,0,5623.04,12164.04
/tier_data/cold_file_715.txt,0,8503.04,7304.04
/tier_data/cold_file_716.txt,0,17143.04,4904.04
/tier_data/cold_file_717.txt,0,13423.04,11504.04
/tier_data/cold_file_718.txt,0,6823.04,12284.04
/tier_data/cold_file_719.txt,0,17803.04,4244.04
/tier_data/cold_file_720.txt,0,10963.04,16724.04
/tier_data/cold_file_721.txt,0,14563.04,10484.04
/tier_data/cold_file_722.txt,0,17743.04,3764.04
/tier_data/cold_file_723.txt,0,5503.04,5684.04
/tier_data/cold_file_724.txt,0,17203.04,12944.04
/tier_data/cold_file_725.txt,0,17143.04,5324.04
/tier_data/cold_file_726.txt,0,12643.04,12704.04
/tier_data/cold_file_727.txt,0,16723.04,7244.04
/tier_data/cold_file_728.txt,0,10903.04,6404.04
/tier_data/cold_file_729.txt,0,15943.04,12404.04
/tier_data/cold_file_730.txt,0,17563.04,3944.04
/tier_data/cold_file_731.txt,0,4123.04,16604.04
/tier_data/cold_file_732.txt,0,17263.04,17444.04
/tier_data/cold_file_733.txt,0,5563.04,14564.04
/tier_data/cold_file_734.txt,0,13303.04,14024.04
/tier_data/cold_file_735.txt,0,9283.04,18044.04
/tier_data/cold_file_736.txt,0,17023.04,8204.04
/tier_data/cold_file_737.txt,0,7063.04,14264.04
/tier_data/cold_file_738.txt,0,11623.04,14804.04
/tier_data/cold_file_739.txt,0,16003.04,8864.04
/tier_data/cold_file_740.txt,0,10663.04,4064.04
/tier_data/cold_file_741.txt,0,13783.04,12164.04
/tier_data/cold_file_742.txt,0,12763.04,7244.04
/tier_data/cold_file_743.txt,0,8863.04,4964.04
/tier_data/cold_file_744.txt,0,8863.04,15524.04
/tier_data/cold_file_745.txt,0,8563.04,6584.04
/tier_data/cold_file_746.txt,0,14383.04,17804.04
/tier_data/cold_file_747.txt,0,18163.04,7844.04
/tier_data/cold_file_748.txt,0,5683.04,3644.04
/tier_data/cold_file_749.txt,0,17743.04,5564.04
/tier_data/cold_file_750.txt,0,8143.04,10064.04
/tier_data/cold_file_751.txt,0,13423.04,14924.04
/tier_data/cold_file_752.txt,0,11083.04,8264.04
/tier_data/cold_file_753.txt,0,9103.04,7424.04
/tier_data/cold_file_754.txt,0,16903.04,6284.04
/tier_data/cold_file_755.txt,0,12223.04,15704.04
/tier_data/cold_file_756.txt,0,6643.04,6164.04
/tier_data/cold_file_757.txt,0,8803.04,10964.04
/tier_data/cold_file_758.txt,0,14143.04,15104.04
/tier_data/cold_file_759.txt,0,11683.04,5384.04
/tier_data/cold_file_760.txt,0,15583.04,9224.04
/tier_data/cold_file_761.txt,0,11683.04,16184.04
/tier_data/cold_file_762.txt,0,4603.04,11144.04
/tier_data/cold_file_763.txt,0,16363.04,6224.04
/tier_data/cold_file_764.txt,0,5383.04,8564.04
/tier_data/cold_file_765.txt,0,7843.04,7604.04
/tier_data/cold_file_766.txt,0,6223.04,9404.04
/tier_data/cold_file_767.txt,0,7363.04,12824.04
/tier_data/cold_file_768.txt,0,17803.04,5624.04
/tier_data/cold_file_769.txt,0,18163.04,11504.04
/tier_data/cold_file_770.txt,0,10663.04,5024.04
/tier_data/cold_file_771.txt,0,17443.04,8204.04
/tier_data/cold_file_772.txt,0,10723.04,15224.04
/tier_data/cold_file_773.txt,0,14863.04,7304.04
/tier_data/cold_file_774.txt,0,15223.04,13304.04
/tier_data/cold_file_775.txt,0,17323.04,10364.04
/tier_data/cold_file_776.txt,0,10723.04,8924.04
/tier_data/cold_file_777.txt,0,6643.04,17144.04
/tier_data/cold_file_778.txt,0,14323.04,4304.04
/tier_data/cold_file_779.txt,0,18403.04,12284.04
/tier_data/cold_file_780.txt,0,10243.04,6884.04
/tier_data/cold_file_781.txt,0,13423.04,15284.04
/tier_data/cold_file_782.txt,0,5683.04,9344.04
/tier_data/cold_file_783.txt,0,5383.04,17084.04
/tier_data/cold_file_784.txt,0,6943.04,15224.04
/tier_data/cold_file_785.txt,0,11803.04,11564.04
/tier_data/cold_file_786.txt,0,7303.04,11624.04
/tier_data/cold_file_787.txt,0,4063.04,14984.04
/tier_data/cold_file_788.txt,0,12343.04,10664.04
/tier_data/cold_file_789.txt,0,5923.04,9344.04
/tier_data/cold_file_790.txt,0,14923.04,12944.04
/tier_data/cold_file_791.txt,0,14203.04,13004.04
/tier_data/cold_file_792.txt,0,5983.04,17384.04
/tier_data/cold_file_793.txt,0,7663.04,6584.04
/tier_data/cold_file_794.txt,0,14083.04,5024.04
/tier_data/cold_file_795.txt,0,15223.04,6944.04
/tier_data/cold_file_796.txt,0,9703.04,9164.04
/tier_data/cold_file_797.txt,0,7903.04,5984.04
/tier_data/cold_file_798.txt,0,17383.04,9404.04
/tier_data/cold_file_799.txt,0,7543.04,6164.04
/tier_data/cold_file_800.txt,0,12163.04,6884.04
/tier_data/cold_file_801.txt,0,16183.04,13484.04
/tier_data/cold_file_802.txt,0,12523.04,14564.04
/tier_data/cold_file_803.txt,0,10903.04,13604.04
/tier_data/cold_file_804.txt,0,10243.04,11084.04
/tier_data/cold_file_805.txt,0,14563.04,9404.04
/tier_data/cold_file_806.txt,0,6823.04,14504.04
/tier_data/cold_file_807.txt,0,11623.04,4424.04
/tier_data/cold_file_808.txt,0,16063.04,17324.04
/tier_data/cold_file_809.txt,0,16183.04,7604.04
/tier_data/cold_file_810.txt,0,12343.04,6404.04
/tier_data/cold_file_811.txt,0,6583.04,9344.04
/tier_data/cold_file_812.txt,0,9463.04,16724.04
/tier_data/cold_file_813.txt,0,11443.04,4244.04
/tier_data/cold_file_814.txt,0,17923.04,10004.04
/tier_data/cold_file_815.txt,0,10183.04,16124.04
/tier_data/cold_file_816.txt,0,4303.04,7904.04
/tier_data/cold_file_817.txt,0,4243.04,15284.04
/tier_data/cold_file_818.txt,0,6283.04,7064.04
/tier_data/cold_file_819.txt,0,18403.04,14444.04
/tier_data/cold_file_820.txt,0,7183.04,12764.04
/tier_data/cold_file_821.txt,0,5023.04,6944.04
/tier_data/cold_file_822.txt,0,11083.04,15164.04
/tier_data/cold_file_823.txt,0,8203.04,15104.04
/tier_data/cold_file_824.txt,0,10723.04,8624.04
/tier_data/cold_file_825.txt,0,8263.04,17564.04
/tier_data/cold_file_826.txt,0,6163.04,10244.04
/tier_data/cold_file_827.txt,0,11923.04,13424.04
/tier_data/cold_file_828.txt,0,15223.04,14024.04
/tier_data/cold_file_829.txt,0,7543.04,14024.04
/tier_data/cold_file_830.txt,0,7663.04,15704.04
/tier_data/cold_file_831.txt,0,7663.04,12344.04
/tier_data/cold_file_832.txt,0,11923.04,9524.04
/tier_data/cold_file_833.txt,0,13903.04,14024.04
/tier_data/cold_file_834.txt,0,6643.04,17084.04
/tier_data/cold_file_835.txt,0,17323.04,9404.04
/tier_data/cold_file_836.txt,0,18163.04,5804.04
/tier_data/cold_file_837.txt,0,10843.04,11864.04
/tier_data/cold_file_838.txt,0,17803.04,7184.04
/tier_data/cold_file_839.txt,0,18283.04,18044.04
/tier_data/cold_file_840.txt,0,14083.04,10904.04
/tier_data/cold_file_841.txt,0,4063.04,14864.04
/tier_data/cold_file_842.txt,0,16003.04,14324.04
/tier_data/cold_file_843.txt,0,14923.04,14084.04
/tier_data/cold_file_844.txt,0,11083.04,17384.04
/tier_data/cold_file_845.txt,0,6343.04,7904.04
/tier_data/cold_file_846.txt,0,11983.04,17504.04
/tier_data/cold_file_847.txt,0,10003.04,10064.04
/tier_data/cold_file_848.txt,0,13423.04,4124.04
/tier_data/cold_file_849.txt,0,13603.04,8444.04
/tier_data/cold_file_850.txt,0,8863.04,11264.04
/tier_data/cold_file_851.txt,0,8263.04,14384.04
/tier_data/cold_file_852.txt,0,15703.04,13304.04
/tier_data/cold_file_853.txt,0,5143.04,6344.04
/tier_data/cold_file_854.txt,0,12283.04,7424.04
/tier_data/cold_file_855.txt,0,11863.04,16004.04
/tier_data/cold_file_856.txt,0,6103.04,11684.04
/tier_data/cold_file_857.txt,0,13063.04,9404.04
/tier_data/cold_file_858.txt,0,8623.04,13784.04
/tier_data/cold_file_859.txt,0,5923.04,14204.04
/tier_data/cold_file_860.txt,0,8683.04,5564.04
/tier_data/cold_file_861.txt,0,7843.04,5324.04
/tier_data/cold_file_862.txt,0,7543.04,6044.04
/tier_data/cold_file_863.txt,0,5383.04,6104.04
/tier_data/cold_file_864.txt,0,10363.04,9944.04
/tier_data/cold_file_865.txt,0,11383.04,16364.04
/tier_data/cold_file_866.txt,0,9823.04,9884.04
/tier_data/cold_file_867.txt,0,8263.04,11504.04
/tier_data/cold_file_868.txt,0,15703.04,7964.04
/tier_data/cold_file_869.txt,0,7003.04,5864.04
/tier_data/cold_file_870.txt,0,17863.04,17384.04
/tier_data/cold_file_871.txt,0,12103.04,15104.04
/tier_data/cold_file_872.txt,0,4063.04,14204.04
/tier_data/cold_file_873.txt,0,12283.04,15224.04
/tier_data/cold_file_874.txt,0,4183.04,5384.04
/tier_data/cold_file_875.txt,0,11383.04,15524.04
/tier_data/cold_file_876.txt,0,16423.04,3644.04
/tier_data/cold_file_877.txt,0,10063.04,13184.04
/tier_data/cold_file_878.txt,0,10783.04,5264.04
/tier_data/cold_file_879.txt,0,8863.04,10724.04
/tier_data/cold_file_880.txt,0,6463.04,8984.04
/tier_data/cold_file_881.txt,0,17803.04,6764.04
/tier_data/cold_file_882.txt,0,10963.04,13124.04
/tier_data/cold_file_883.txt,0,12103.04,8624.04
/tier_data/cold_file_884.txt,0,5983.04,12824.04
/tier_data/cold_file_885.txt,0,15343.04,10964.04
/tier_data/cold_file_886.txt,0,9463.04,14984.04
/tier_data/cold_file_887.txt,0,4063.04,13964.04
/tier_data/cold_file_888.txt,0,14983.04,12464.04
/tier_data/cold_file_889.txt,0,15283.04,4964.04
/tier_data/cold_file_890.txt,0,14623.04,4604.04
/tier_data/cold_file_891.txt,0,8683.04,8624.04
/tier_data/cold_file_892.txt,0,11503.04,7664.04
/tier_data/cold_file_893.txt,0,9283.04,15104.04
/tier_data/cold_file_894.txt,0,7303.04,10964.04
/tier_data/cold_file_895.txt,0,10903.04,10844.04
/tier_data/cold_file_896.txt,0,16903.04,8504.04
/tier_data/cold_file_897.txt,0,18283.04,5684.04
/tier_data/cold_file_898.txt,0,7783.04,9584.04
/tier_data/cold_file_899.txt,0,10003.04,5444.04
/tier_data/cold_file_900.txt,0,16003.04,8084.04
/tier_data/cold_file_901.txt,0,7243.04,11144.04
/tier_data/cold_file_902.txt,0,17023.04,13484.04
/tier_data/cold_file_903.txt,0,16003.04,12224.04
/tier_data/cold_file_904.txt,0,4123.04,10484.04
/tier_data/cold_file_905.txt,0,16183.04,9644.04
/tier_data/cold_file_906.txt,0,4123.04,15584.04
/tier_data/cold_file_907.txt,0,5443.04,11564.04
/tier_data/cold_file_908.txt,0,14203.04,16124.04
/tier_data/cold_file_909.txt,0,10903.04,9824.04
/tier_data/cold_file_910.txt,0,16183.04,10964.04
/tier_data/cold_file_911.txt,0,8023.04,11204.04
/tier_data/cold_file_912.txt,0,11083.04,4964.04
/tier_data/cold_file_913.txt,0,16543.04,7784.04
/tier_data/cold_file_914.txt,0,5503.04,15464.04
/tier_data/cold_file_915.txt,0,8323.04,13664.04
/tier_data/cold_file_916.txt,0,5683.04,16664.04
/tier_data/cold_file_917.txt,0,4363.04,13244.04
/tier_data/cold_file_918.txt,0,15223.04,16064.04
/tier_data/cold_file_919.txt,0,18343.04,17144.04
/tier_data/cold_file_920.txt,0,15283.04,8324.04
/tier_data/cold_file_921.txt,0,7483.04,9044.04
/tier_data/cold_file_922.txt,0,12283.04,11864.04
/tier_data/cold_file_923.txt,0,7723.04,4484.04
/tier_data/cold_file_924.txt,0,11743.04,7784.04
/tier_data/cold_file_925.txt,0,16903.04,16484.04
/tier_data/cold_file_926.txt,0,5023.04,4364.04
/tier_data/cold_file_927.txt,0,5983.04,10604.04
/tier_data/cold_file_928.txt,0,15523.04,11564.04
/tier_data/cold_file_929.txt,0,7303.04,11084.04
/tier_data/cold_file_930.txt,0,16663.04,10784.04
/tier_data/cold_file_931.txt,0,6943.04,12224.04
/tier_data/cold_file_932.txt,0,13843.04,13604.04
/tier_data/cold_file_933.txt,0,16483.04,16784.04
/tier_data/cold_file_934.txt,0,15163.04,11144.04
/tier_data/cold_file_935.txt,0,13183.04,17324.04
/tier_data/cold_file_936.txt,0,7603.04,9464.04
/tier_data/cold_file_937.txt,0,6523.04,13424.04
/tier_data/cold_file_938.txt,0,13123.04,5864.04
/tier_data/cold_file_939.txt,0,16783.04,17804.04
/tier_data/cold_file_940.txt,0,10543.04,7844.04
/tier_data/cold_file_941.txt,0,9283.04,12944.04
/tier_data/cold_file_942.txt,0,5083.04,8504.04
/tier_data/cold_file_943.txt,0,5323.04,6764.04
/tier_data/cold_file_944.txt,0,14143.04,8684.04
/tier_data/cold_file_945.txt,0,10963.04,8144.04
/tier_data/cold_file_946.txt,0,6943.04,17984.04
/tier_data/cold_file_947.txt,0,16183.04,8624.04
/tier_data/cold_file_948.txt,0,14563.04,7544.04
/tier_data/cold_file_949.txt,0,14803.04,8564.04
/tier_data/cold_file_950.txt,0,13423.04,17864.04
/tier_data/cold_file_951.txt,0,14683.04,14864.04
/tier_data/cold_file_952.txt,0,11983.04,9404.04
/tier_data/cold_file_953.txt,0,14743.04,8684.04
/tier_data/cold_file_954.txt,0,15223.04,7904.04
/tier_data/cold_file_955.txt,0,16663.04,3884.04
/tier_data/cold_file_956.txt,0,17983.04,8684.04
/tier_data/cold_file_957.txt,0,12403.04,11684.04
/tier_data/cold_file_958.txt,0,16603.04,15224.04
/tier_data/cold_file_959.txt,0,4423.04,15104.04
/tier_data/cold_file_960.txt,0,15763.04,5804.04
/tier_data/cold_file_961.txt,0,9223.04,11444.04
/tier_data/cold_file_962.txt,0,17083.04,11744.04
/tier_data/cold_file_963.txt,0,11503.04,11504.04
/tier_data/cold_file_964.txt,0,12583.04,13664.04
/tier_data/cold_file_965.txt,0,9523.04,12044.04
/tier_data/cold_file_966.txt,0,11863.04,14864.04
/tier_data/cold_file_967.txt,0,6403.04,4784.04
/tier_data/cold_file_968.txt,0,16783.04,8024.04
/tier_data/cold_file_969.txt,0,11923.04,3884.04
/tier_data/cold_file_970.txt,0,14383.04,11264.04
/tier_data/cold_file_971.txt,0,12703.04,13364.04
/tier_data/cold_file_972.txt,0,14323.04,15704.04
/tier_data/cold_file_973.txt,0,8503.04,3644.04
/tier_data/cold_file_974.txt,0,8383.04,13844.04
/tier_data/cold_file_975.txt,0,16783.04,7184.04
/tier_data/cold_file_976.txt,0,10963.04,13844.04
/tier_data/cold_file_977.txt,0,6223.04,10364.04
/tier_data/cold_file_978.txt,0,15163.04,10304.04
/tier_data/cold_file_979.txt,0,14203.04,14564.04
/tier_data/cold_file_980.txt,0,13243.04,4484.04
/tier_data/cold_file_981.txt,0,17743.04,10004.04
/tier_data/cold_file_982.txt,0,6403.04,13484.04
/tier_data/cold_file_983.txt,0,14503.04,13784.04
/tier_data/cold_file_984.txt,0,12763.04,16844.04
/tier_data/cold_file_985.txt,0,8323.04,16484.04
/tier_data/cold_file_986.txt,0,15583.04,8144.04
/tier_data/cold_file_987.txt,0,16183.04,9524.04
/tier_data/cold_file_988.txt,0,4723.04,13724.04
/tier_data/cold_file_989.txt,0,16663.04,5384.04
/tier_data/cold_file_990.txt,0,4363.04,7364.04
/tier_data/cold_file_991.txt,0,10723.04,6164.04
/tier_data/cold_file_992.txt,0,4423.04,9344.04
/tier_data/cold_file_993.txt,0,14983.04,3944.04
/tier_data/cold_file_994.txt,0,16903.04,14144.04
/tier_data/cold_file_995.txt,0,9343.04,13424.04
/tier_data/cold_file_996.txt,0,8623.04,5684.04
/tier_data/cold_file_997.txt,0,4063.04,13124.04
/tier_data/cold_file_998.txt,0,14443.04,13424.04
/tier_data/cold_file_999.txt,0,12163.04,10544.04
/tier_data/cold_file_1000.txt,0,11923.04,14084.04
