file_path,access_count,recency_seconds,age_seconds,label
/tier_data/cold_file_999.txt,0,60769.97,10432.26,COLD
/tier_data/hot_file_100.txt,34,2812.26,10492.26,HOT
/tier_data/hot_file_101.txt,28,2272.26,17992.26,HOT
/tier_data/hot_file_102.txt,39,3112.26,9592.26,HOT
/tier_data/hot_file_103.txt,35,1312.26,12712.26,HOT
/tier_data/hot_file_104.txt,30,2932.26,10912.26,HOT
/tier_data/hot_file_105.txt,40,832.26,9652.26,HOT
/tier_data/hot_file_106.txt,34,1792.26,16192.26,HOT
/tier_data/hot_file_107.txt,32,2272.26,6052.26,HOT
/tier_data/hot_file_108.txt,31,772.26,8572.26,HOT
/tier_data/hot_file_109.txt,37,3652.26,18472.26,HOT
/tier_data/hot_file_110.txt,35,772.26,16972.26,HOT
/tier_data/hot_file_111.txt,27,3172.26,18352.26,HOT
/tier_data/hot_file_112.txt,35,2632.26,11632.26,HOT
/tier_data/hot_file_113.txt,35,2032.26,5992.26,HOT
/tier_data/hot_file_114.txt,44,2812.26,15412.26,HOT
/tier_data/hot_file_115.txt,40,3352.26,13432.26,HOT
/tier_data/hot_file_116.txt,30,3232.26,11932.26,HOT
/tier_data/hot_file_117.txt,31,2092.26,6892.26,HOT
/tier_data/hot_file_118.txt,40,3172.26,9892.26,HOT
/tier_data/hot_file_119.txt,36,2332.26,5512.26,HOT
/tier_data/hot_file_120.txt,43,1072.26,10972.26,HOT
/tier_data/hot_file_121.txt,37,3712.26,13552.26,HOT
/tier_data/hot_file_122.txt,32,2692.26,11272.26,HOT
/tier_data/hot_file_123.txt,39,952.26,7852.26,HOT
/tier_data/hot_file_124.txt,40,1912.26,9952.26,HOT
/tier_data/hot_file_125.txt,29,1312.26,14152.26,HOT
/tier_data/hot_file_126.txt,35,1612.26,16552.26,HOT
/tier_data/hot_file_127.txt,40,3532.26,13432.26,HOT
/tier_data/hot_file_128.txt,39,1432.26,4492.26,HOT
/tier_data/hot_file_129.txt,30,3592.26,13132.26,HOT
/tier_data/hot_file_130.txt,41,1072.26,14152.26,HOT
/tier_data/hot_file_131.txt,36,1792.26,14752.26,HOT
/tier_data/hot_file_132.txt,32,2752.26,16732.26,HOT
/tier_data/hot_file_133.txt,42,2452.26,12532.26,HOT
/tier_data/hot_file_134.txt,35,1972.26,14092.26,HOT
/tier_data/hot_file_135.txt,29,1852.26,14632.26,HOT
/tier_data/hot_file_136.txt,44,2932.26,16012.26,HOT
/tier_data/hot_file_137.txt,44,3172.26,5752.26,HOT
/tier_data/hot_file_138.txt,32,1492.26,17032.26,HOT
/tier_data/hot_file_139.txt,28,1972.26,16672.26,HOT
/tier_data/hot_file_140.txt,38,1072.26,7912.26,HOT
/tier_data/hot_file_141.txt,39,1732.26,4852.26,HOT
/tier_data/hot_file_142.txt,43,2692.26,4372.26,HOT
/tier_data/hot_file_143.txt,38,3172.26,16732.26,HOT
/tier_data/hot_file_144.txt,34,1192.26,8752.26,HOT
/tier_data/hot_file_145.txt,39,2572.26,8512.26,HOT
/tier_data/hot_file_146.txt,29,1492.26,16252.26,HOT
/tier_data/hot_file_147.txt,33,2512.26,10912.26,HOT
/tier_data/hot_file_148.txt,40,1912.26,7432.26,HOT
/tier_data/hot_file_149.txt,32,1912.26,5272.26,HOT
/tier_data/hot_file_150.txt,40,1792.26,6832.26,HOT
/tier_data/hot_file_151.txt,35,3052.26,11872.26,HOT
/tier_data/hot_file_152.txt,38,3352.26,15052.26,HOT
/tier_data/hot_file_153.txt,27,2812.26,13132.26,HOT
/tier_data/hot_file_154.txt,34,2512.26,15412.26,HOT
/tier_data/hot_file_155.txt,37,3532.26,18112.26,HOT
/tier_data/hot_file_156.txt,41,832.26,4912.26,HOT
/tier_data/hot_file_157.txt,37,892.26,8152.26,HOT
/tier_data/hot_file_158.txt,33,832.26,6772.26,HOT
/tier_data/hot_file_159.txt,29,832.26,4552.26,HOT
/tier_data/hot_file_160.txt,37,832.26,12712.26,HOT
/tier_data/hot_file_161.txt,37,1912.26,7672.26,HOT
/tier_data/hot_file_162.txt,37,3412.26,16192.26,HOT
/tier_data/hot_file_163.txt,29,2452.26,13012.26,HOT
/tier_data/hot_file_164.txt,40,3112.26,16312.26,HOT
/tier_data/hot_file_165.txt,32,2632.26,7432.26,HOT
/tier_data/hot_file_166.txt,32,2212.26,4732.26,HOT
/tier_data/hot_file_167.txt,30,2212.26,15892.26,HOT
/tier_data/hot_file_168.txt,32,1072.26,9112.26,HOT
/tier_data/hot_file_169.txt,28,1552.26,9592.26,HOT
/tier_data/hot_file_170.txt,34,892.26,16132.26,HOT
/tier_data/hot_file_171.txt,32,1732.26,4732.26,HOT
/tier_data/hot_file_172.txt,36,3652.26,12712.26,HOT
/tier_data/hot_file_173.txt,36,2272.26,8872.26,HOT
/tier_data/hot_file_174.txt,41,2152.26,12652.26,HOT
/tier_data/hot_file_175.txt,45,2212.26,4372.26,HOT
/tier_data/hot_file_176.txt,32,1372.26,6592.26,HOT
/tier_data/hot_file_177.txt,40,2512.26,16912.26,HOT
/tier_data/hot_file_178.txt,31,3472.26,15412.26,HOT
/tier_data/hot_file_179.txt,25,3352.26,4852.26,HOT
/tier_data/hot_file_180.txt,27,1012.26,13972.26,HOT
/tier_data/hot_file_181.txt,42,2572.26,17632.26,HOT
/tier_data/hot_file_182.txt,33,2992.26,16312.26,HOT
/tier_data/hot_file_183.txt,27,1852.26,4612.26,HOT
/tier_data/hot_file_184.txt,40,772.26,4972.26,HOT
/tier_data/hot_file_185.txt,39,1852.26,10972.26,HOT
/tier_data/hot_file_186.txt,33,2872.26,12172.26,HOT
/tier_data/hot_file_187.txt,33,1372.26,17392.26,HOT
/tier_data/hot_file_188.txt,28,2092.26,17692.26,HOT
/tier_data/hot_file_189.txt,32,772.26,4432.26,HOT
/tier_data/hot_file_190.txt,28,2872.26,5152.26,HOT
/tier_data/hot_file_191.txt,43,3712.26,7252.26,HOT
/tier_data/hot_file_192.txt,32,2752.26,16192.26,HOT
/tier_data/hot_file_193.txt,28,2812.26,14812.26,HOT
/tier_data/hot_file_194.txt,39,2992.26,12832.26,HOT
/tier_data/hot_file_195.txt,40,3712.26,12652.26,HOT
/tier_data/hot_file_196.txt,29,1432.26,15412.26,HOT
/tier_data/hot_file_197.txt,39,3352.26,5152.26,HOT
/tier_data/hot_file_198.txt,30,2872.26,11992.26,HOT
/tier_data/hot_file_199.txt,31,1492.26,17992.26,HOT
/tier_data/hot_file_200.txt,43,1912.26,15892.26,HOT
/tier_data/hot_file_35.txt,28,3592.26,5032.26,HOT
/tier_data/hot_file_36.txt,27,2332.26,17872.26,HOT
/tier_data/hot_file_37.txt,33,772.26,9112.26,HOT
/tier_data/hot_file_38.txt,41,2032.26,16912.26,HOT
/tier_data/hot_file_39.txt,40,2392.26,17392.26,HOT
/tier_data/hot_file_40.txt,29,3052.26,5332.26,HOT
/tier_data/hot_file_41.txt,33,3532.26,9232.26,HOT
/tier_data/hot_file_42.txt,32,1852.26,13192.26,HOT
/tier_data/hot_file_43.txt,42,1792.26,18292.26,HOT
/tier_data/hot_file_44.txt,34,2812.26,10192.26,HOT
/tier_data/hot_file_45.txt,27,3112.26,8452.26,HOT
/tier_data/hot_file_46.txt,26,3472.26,7912.26,HOT
/tier_data/hot_file_47.txt,32,1312.26,8752.26,HOT
/tier_data/hot_file_48.txt,34,1012.26,15652.26,HOT
/tier_data/hot_file_49.txt,41,1732.26,13192.26,HOT
/tier_data/hot_file_50.txt,33,3412.26,10912.26,HOT
/tier_data/hot_file_51.txt,45,2932.26,5932.26,HOT
/tier_data/hot_file_52.txt,45,1492.26,7672.26,HOT
/tier_data/hot_file_53.txt,34,3532.26,8692.26,HOT
/tier_data/hot_file_54.txt,37,2812.26,9292.26,HOT
/tier_data/hot_file_55.txt,32,2332.26,14812.26,HOT
/tier_data/hot_file_56.txt,33,2332.26,14812.26,HOT
/tier_data/hot_file_57.txt,32,1192.26,14812.26,HOT
/tier_data/hot_file_58.txt,38,3352.26,9472.26,HOT
/tier_data/hot_file_59.txt,31,3052.26,18232.26,HOT
/tier_data/hot_file_60.txt,30,3412.26,9592.26,HOT
/tier_data/hot_file_61.txt,34,772.26,16792.26,HOT
/tier_data/hot_file_62.txt,38,1552.26,8752.26,HOT
/tier_data/hot_file_63.txt,37,2092.26,7852.26,HOT
/tier_data/hot_file_64.txt,42,1792.26,7852.26,HOT
/tier_data/hot_file_65.txt,39,2452.26,15112.26,HOT
/tier_data/hot_file_66.txt,32,1372.26,9472.26,HOT
/tier_data/hot_file_67.txt,36,1312.26,5452.26,HOT
/tier_data/hot_file_68.txt,36,1732.26,9892.26,HOT
/tier_data/hot_file_69.txt,33,3712.26,17272.26,HOT
/tier_data/hot_file_70.txt,30,1492.26,17752.26,HOT
/tier_data/hot_file_71.txt,41,1432.26,6532.26,HOT
/tier_data/hot_file_72.txt,39,3652.26,7192.26,HOT
/tier_data/hot_file_73.txt,34,3652.26,11932.26,HOT
/tier_data/hot_file_74.txt,34,1852.26,14692.26,HOT
/tier_data/hot_file_75.txt,45,3532.26,8752.26,HOT
/tier_data/hot_file_76.txt,30,1852.26,15112.26,HOT
/tier_data/hot_file_77.txt,39,3412.26,13132.26,HOT
/tier_data/hot_file_78.txt,39,1072.26,8812.26,HOT
/tier_data/hot_file_79.txt,41,3532.26,7732.26,HOT
/tier_data/hot_file_80.txt,36,1372.26,5092.26,HOT
/tier_data/hot_file_81.txt,34,1012.26,12472.26,HOT
/tier_data/hot_file_82.txt,32,2332.26,6232.26,HOT
/tier_data/hot_file_83.txt,33,1432.26,10072.26,HOT
/tier_data/hot_file_84.txt,42,1012.26,4552.26,HOT
/tier_data/hot_file_85.txt,38,1852.26,5392.26,HOT
/tier_data/hot_file_86.txt,28,3112.26,15052.26,HOT
/tier_data/hot_file_87.txt,40,2752.26,16972.26,HOT
/tier_data/hot_file_88.txt,30,2152.26,15112.26,HOT
/tier_data/hot_file_89.txt,36,1252.26,11752.26,HOT
/tier_data/hot_file_90.txt,32,2632.26,5812.26,HOT
/tier_data/hot_file_91.txt,35,1552.26,4372.26,HOT
/tier_data/hot_file_92.txt,40,2812.26,18232.26,HOT
/tier_data/hot_file_93.txt,39,1192.26,5812.26,HOT
/tier_data/hot_file_94.txt,38,772.26,11332.26,HOT
/tier_data/hot_file_95.txt,38,3172.26,9832.26,HOT
/tier_data/hot_file_96.txt,44,3352.26,11812.26,HOT
/tier_data/hot_file_97.txt,37,3172.26,16192.26,HOT
/tier_data/hot_file_98.txt,40,1312.26,15712.26,HOT
/tier_data/hot_file_99.txt,37,3592.26,14932.26,HOT
/tier_data/warm_file_201.txt,6,1672.26,10012.26,WARM
/tier_data/warm_file_202.txt,12,1192.26,5572.26,WARM
/tier_data/warm_file_203.txt,13,832.26,17392.26,WARM
/tier_data/warm_file_204.txt,10,772.26,14812.26,WARM
/tier_data/warm_file_205.txt,5,1552.26,14632.26,WARM
/tier_data/warm_file_206.txt,9,1492.26,12172.26,WARM
/tier_data/warm_file_207.txt,8,3712.26,9112.26,WARM
/tier_data/warm_file_208.txt,13,1972.26,4972.26,WARM
/tier_data/warm_file_209.txt,12,3412.26,7852.26,WARM
/tier_data/warm_file_210.txt,10,832.26,7492.26,WARM
/tier_data/warm_file_211.txt,14,1732.26,11392.26,WARM
/tier_data/warm_file_212.txt,6,1912.26,9052.26,WARM
/tier_data/warm_file_213.txt,8,3472.26,13132.26,WARM
/tier_data/warm_file_214.txt,10,1312.26,7432.26,WARM
/tier_data/warm_file_215.txt,8,2452.26,9592.26,WARM
/tier_data/warm_file_216.txt,9,2932.26,7012.26,WARM
/tier_data/warm_file_217.txt,12,3112.26,17572.26,WARM
/tier_data/warm_file_218.txt,10,3652.26,11992.26,WARM
/tier_data/warm_file_219.txt,8,3412.26,17992.26,WARM
/tier_data/warm_file_220.txt,11,1312.26,16132.26,WARM
/tier_data/warm_file_221.txt,12,1252.26,15472.26,WARM
/tier_data/warm_file_222.txt,10,2812.26,12292.26,WARM
/tier_data/warm_file_223.txt,12,1072.26,16672.26,WARM
/tier_data/warm_file_224.txt,11,3592.26,7192.26,WARM
/tier_data/warm_file_225.txt,15,2572.26,18412.26,WARM
/tier_data/warm_file_226.txt,9,2152.26,10552.26,WARM
/tier_data/warm_file_227.txt,10,2932.26,13252.26,WARM
/tier_data/warm_file_228.txt,9,1012.26,8212.26,WARM
/tier_data/warm_file_229.txt,5,2632.26,12892.26,WARM
/tier_data/warm_file_230.txt,8,3352.26,16012.26,WARM
/tier_data/warm_file_231.txt,11,3532.26,17092.26,WARM
/tier_data/warm_file_232.txt,9,892.26,16672.26,WARM
/tier_data/warm_file_233.txt,11,3232.26,9172.26,WARM
/tier_data/warm_file_234.txt,6,2512.26,10312.26,WARM
/tier_data/warm_file_235.txt,9,1012.26,7672.26,WARM
/tier_data/warm_file_236.txt,12,1492.26,15172.26,WARM
/tier_data/warm_file_237.txt,12,1792.26,11752.26,WARM
/tier_data/warm_file_238.txt,11,1732.26,18112.26,WARM
/tier_data/warm_file_239.txt,15,1372.26,7192.26,WARM
/tier_data/warm_file_240.txt,6,1492.26,11692.26,WARM
/tier_data/warm_file_241.txt,8,2272.26,8092.26,WARM
/tier_data/warm_file_242.txt,12,3652.26,8632.26,WARM
/tier_data/warm_file_243.txt,12,2932.26,13672.26,WARM
/tier_data/warm_file_244.txt,13,832.26,10252.26,WARM
/tier_data/warm_file_245.txt,10,1672.26,9592.26,WARM
/tier_data/warm_file_246.txt,8,1792.26,11212.26,WARM
/tier_data/warm_file_247.txt,9,772.26,7312.26,WARM
/tier_data/warm_file_248.txt,12,1852.26,12652.26,WARM
/tier_data/warm_file_249.txt,9,3412.26,11932.26,WARM
/tier_data/warm_file_250.txt,13,2692.26,8332.26,WARM
/tier_data/warm_file_251.txt,15,1132.26,17332.26,WARM
/tier_data/warm_file_252.txt,9,2272.26,9472.26,WARM
/tier_data/warm_file_253.txt,12,2692.26,12532.26,WARM
/tier_data/warm_file_254.txt,10,3172.26,10792.26,WARM
/tier_data/warm_file_255.txt,8,2332.26,15772.26,WARM
/tier_data/warm_file_256.txt,10,1312.26,5812.26,WARM
/tier_data/warm_file_257.txt,8,892.26,13492.26,WARM
/tier_data/warm_file_258.txt,6,1492.26,12172.26,WARM
/tier_data/warm_file_259.txt,9,3172.26,10732.26,WARM
/tier_data/warm_file_260.txt,13,2272.26,15592.26,WARM
/tier_data/warm_file_261.txt,13,1972.26,17812.26,WARM
/tier_data/warm_file_262.txt,6,2572.26,8692.26,WARM
/tier_data/warm_file_263.txt,11,952.26,14212.26,WARM
/tier_data/warm_file_264.txt,8,3412.26,12352.26,WARM
/tier_data/warm_file_265.txt,13,3472.26,6412.26,WARM
/tier_data/warm_file_266.txt,7,1012.26,8992.26,WARM
/tier_data/warm_file_267.txt,13,1552.26,10852.26,WARM
/tier_data/warm_file_268.txt,7,772.26,17632.26,WARM
/tier_data/warm_file_269.txt,15,2932.26,11392.26,WARM
/tier_data/warm_file_270.txt,14,2812.26,11932.26,WARM
/tier_data/warm_file_271.txt,11,3592.26,5392.26,WARM
/tier_data/warm_file_272.txt,6,1372.26,16432.26,WARM
/tier_data/warm_file_273.txt,13,2752.26,9592.26,WARM
/tier_data/warm_file_274.txt,13,1792.26,4852.26,WARM
/tier_data/warm_file_275.txt,10,1252.26,7072.26,WARM
/tier_data/warm_file_276.txt,10,3292.26,5812.26,WARM
/tier_data/warm_file_277.txt,10,1912.26,4792.26,WARM
/tier_data/warm_file_278.txt,14,1612.26,12112.26,WARM
/tier_data/warm_file_279.txt,7,1552.26,13912.26,WARM
/tier_data/warm_file_280.txt,7,3532.26,7732.26,WARM
/tier_data/warm_file_281.txt,10,2692.26,18712.26,WARM
/tier_data/warm_file_282.txt,10,3712.26,15892.26,WARM
/tier_data/warm_file_283.txt,10,3232.26,8692.26,WARM
/tier_data/warm_file_284.txt,9,2752.26,16132.26,WARM
/tier_data/warm_file_285.txt,8,1672.26,7852.26,WARM
/tier_data/warm_file_286.txt,9,3652.26,11392.26,WARM
/tier_data/warm_file_287.txt,8,952.26,16852.26,WARM
/tier_data/warm_file_288.txt,11,1312.26,8932.26,WARM
/tier_data/warm_file_289.txt,13,2272.26,8752.26,WARM
/tier_data/warm_file_290.txt,13,2212.26,17932.26,WARM
/tier_data/warm_file_291.txt,8,1312.26,7672.26,WARM
/tier_data/warm_file_292.txt,12,1372.26,16132.26,WARM
/tier_data/warm_file_293.txt,7,2452.26,5812.26,WARM
/tier_data/warm_file_294.txt,10,1012.26,8212.26,WARM
/tier_data/warm_file_295.txt,7,1252.26,6592.26,WARM
/tier_data/warm_file_296.txt,5,772.26,10312.26,WARM
/tier_data/warm_file_297.txt,10,1252.26,9712.26,WARM
/tier_data/warm_file_298.txt,10,1432.26,11212.26,WARM
/tier_data/warm_file_299.txt,6,2512.26,11932.26,WARM
/tier_data/warm_file_300.txt,11,1432.26,14752.26,WARM
/tier_data/warm_file_301.txt,13,3412.26,14932.26,WARM
/tier_data/warm_file_302.txt,8,1852.26,5692.26,WARM
/tier_data/warm_file_303.txt,10,3112.26,10252.26,WARM
/tier_data/warm_file_304.txt,12,1252.26,8932.26,WARM
/tier_data/warm_file_305.txt,8,3172.26,7192.26,WARM
/tier_data/warm_file_306.txt,8,2092.26,12172.26,WARM
/tier_data/warm_file_307.txt,7,2092.26,17692.26,WARM
/tier_data/warm_file_308.txt,11,2032.26,9112.26,WARM
/tier_data/warm_file_309.txt,9,1432.26,4552.26,WARM
/tier_data/warm_file_310.txt,7,832.26,13012.26,WARM
/tier_data/warm_file_311.txt,13,1972.26,11212.26,WARM
/tier_data/warm_file_312.txt,12,2932.26,15772.26,WARM
/tier_data/warm_file_313.txt,10,3352.26,12112.26,WARM
/tier_data/warm_file_314.txt,12,2992.26,4492.26,WARM
/tier_data/warm_file_315.txt,11,3292.26,15652.26,WARM
/tier_data/warm_file_316.txt,11,2212.26,16972.26,WARM
/tier_data/warm_file_317.txt,12,1972.26,11212.26,WARM
/tier_data/warm_file_318.txt,11,772.26,9472.26,WARM
/tier_data/warm_file_319.txt,15,3052.26,11092.26,WARM
/tier_data/warm_file_320.txt,11,1072.26,6172.26,WARM
/tier_data/warm_file_321.txt,7,1732.26,9832.26,WARM
/tier_data/warm_file_322.txt,11,892.26,12412.26,WARM
/tier_data/warm_file_323.txt,6,2812.26,17392.26,WARM
/tier_data/warm_file_324.txt,7,3052.26,11632.26,WARM
/tier_data/warm_file_325.txt,10,2572.26,15532.26,WARM
/tier_data/warm_file_326.txt,14,1492.26,16012.26,WARM
/tier_data/warm_file_327.txt,8,3712.26,4612.26,WARM
/tier_data/warm_file_328.txt,11,2032.26,7072.26,WARM
/tier_data/warm_file_329.txt,10,2812.26,15652.26,WARM
/tier_data/warm_file_330.txt,10,3112.26,17752.26,WARM
/tier_data/warm_file_331.txt,10,3232.26,7372.26,WARM
/tier_data/warm_file_332.txt,13,3472.26,13072.26,WARM
/tier_data/warm_file_333.txt,11,952.26,14092.26,WARM
/tier_data/warm_file_334.txt,8,2452.26,9172.26,WARM
/tier_data/warm_file_335.txt,15,3232.26,14212.26,WARM
/tier_data/warm_file_336.txt,7,2572.26,15772.26,WARM
/tier_data/warm_file_337.txt,12,772.26,16912.26,WARM
/tier_data/warm_file_338.txt,8,3232.26,11692.26,WARM
/tier_data/warm_file_339.txt,11,2092.26,10792.26,WARM
/tier_data/warm_file_340.txt,14,1972.26,16012.26,WARM
/tier_data/warm_file_341.txt,11,1672.26,11512.26,WARM
/tier_data/warm_file_342.txt,14,1252.26,4312.26,WARM
/tier_data/warm_file_343.txt,7,3532.26,17872.26,WARM
/tier_data/warm_file_344.txt,10,1312.26,6592.26,WARM
/tier_data/warm_file_345.txt,14,2452.26,5752.26,WARM
/tier_data/warm_file_346.txt,12,3172.26,5872.26,WARM
/tier_data/warm_file_347.txt,12,2092.26,16732.26,WARM
/tier_data/warm_file_348.txt,13,3112.26,8752.26,WARM
/tier_data/warm_file_349.txt,10,2092.26,18472.26,WARM
/tier_data/warm_file_350.txt,11,2572.26,9652.26,WARM
/tier_data/warm_file_351.txt,10,832.26,7132.26,WARM
/tier_data/warm_file_352.txt,14,2632.26,10792.26,WARM
/tier_data/warm_file_353.txt,7,1792.26,14512.26,WARM
/tier_data/warm_file_354.txt,5,3052.26,7492.26,WARM
/tier_data/warm_file_355.txt,12,1072.26,7012.26,WARM
/tier_data/warm_file_356.txt,6,3712.26,12712.26,WARM
/tier_data/warm_file_357.txt,9,952.26,18052.26,WARM
/tier_data/warm_file_358.txt,10,952.26,5092.26,WARM
/tier_data/warm_file_359.txt,7,1852.26,5692.26,WARM
/tier_data/warm_file_360.txt,7,1852.26,8092.26,WARM
/tier_data/warm_file_361.txt,10,2092.26,16372.26,WARM
/tier_data/warm_file_362.txt,14,3292.26,10852.26,WARM
/tier_data/warm_file_363.txt,5,2572.26,12772.26,WARM
/tier_data/warm_file_364.txt,13,3052.26,15592.26,WARM
/tier_data/warm_file_365.txt,13,952.26,15292.26,WARM
/tier_data/warm_file_366.txt,11,2152.26,8452.26,WARM
/tier_data/warm_file_367.txt,7,2512.26,5752.26,WARM
/tier_data/warm_file_368.txt,9,2092.26,17692.26,WARM
/tier_data/warm_file_369.txt,8,2392.26,9172.26,WARM
/tier_data/warm_file_370.txt,10,1492.26,7132.26,WARM
/tier_data/warm_file_371.txt,12,1552.26,16732.26,WARM
/tier_data/warm_file_372.txt,13,3472.26,11152.26,WARM
/tier_data/warm_file_373.txt,10,2272.26,6472.26,WARM
/tier_data/warm_file_374.txt,9,1912.26,17272.26,WARM
/tier_data/warm_file_375.txt,12,1012.26,4432.26,WARM
/tier_data/warm_file_376.txt,6,2212.26,10432.26,WARM
/tier_data/warm_file_377.txt,7,3292.26,11332.26,WARM
/tier_data/warm_file_378.txt,5,2392.26,15232.26,WARM
/tier_data/warm_file_379.txt,14,3472.26,4552.26,WARM
/tier_data/warm_file_380.txt,9,1432.26,10252.26,WARM
/tier_data/warm_file_381.txt,13,3712.26,4612.26,WARM
/tier_data/warm_file_382.txt,7,2572.26,16192.26,WARM
/tier_data/warm_file_383.txt,7,2872.26,7492.26,WARM
/tier_data/warm_file_384.txt,9,1732.26,14332.26,WARM
/tier_data/warm_file_385.txt,11,3352.26,16672.26,WARM
/tier_data/warm_file_386.txt,8,1972.26,9292.26,WARM
/tier_data/warm_file_387.txt,11,1132.26,13252.26,WARM
/tier_data/warm_file_388.txt,14,1072.26,10072.26,WARM
/tier_data/warm_file_389.txt,8,2992.26,18532.26,WARM
/tier_data/warm_file_390.txt,12,1732.26,12112.26,WARM
/tier_data/warm_file_391.txt,11,1552.26,15292.26,WARM
/tier_data/warm_file_392.txt,13,2152.26,7612.26,WARM
/tier_data/warm_file_393.txt,13,3172.26,10012.26,WARM
/tier_data/warm_file_394.txt,8,1252.26,15772.26,WARM
/tier_data/warm_file_395.txt,6,2932.26,14632.26,WARM
/tier_data/warm_file_396.txt,13,2392.26,5692.26,WARM
/tier_data/warm_file_397.txt,11,2872.26,5812.26,WARM
/tier_data/warm_file_398.txt,10,1252.26,14332.26,WARM
/tier_data/warm_file_399.txt,5,2932.26,5032.26,WARM
/tier_data/warm_file_400.txt,8,2572.26,7492.26,WARM
/tier_data/warm_file_401.txt,12,3532.26,6712.26,WARM
/tier_data/warm_file_402.txt,6,2092.26,13192.26,WARM
/tier_data/warm_file_403.txt,8,3592.26,14332.26,WARM
/tier_data/warm_file_404.txt,6,2692.26,6832.26,WARM
/tier_data/warm_file_405.txt,11,1612.26,17152.26,WARM
/tier_data/warm_file_406.txt,7,1432.26,12532.26,WARM
/tier_data/warm_file_407.txt,12,1492.26,4792.26,WARM
/tier_data/warm_file_408.txt,11,1012.26,7252.26,WARM
/tier_data/warm_file_409.txt,11,892.26,13792.26,WARM
/tier_data/warm_file_410.txt,9,1672.26,11032.26,WARM
/tier_data/warm_file_411.txt,12,2932.26,18112.26,WARM
/tier_data/warm_file_412.txt,13,1552.26,12172.26,WARM
/tier_data/warm_file_413.txt,12,1012.26,4852.26,WARM
/tier_data/warm_file_414.txt,7,1552.26,10312.26,WARM
/tier_data/warm_file_415.txt,11,2272.26,12712.26,WARM
/tier_data/warm_file_416.txt,9,1372.26,5212.26,WARM
/tier_data/warm_file_417.txt,10,2992.26,16132.26,WARM
/tier_data/warm_file_418.txt,11,1012.26,5212.26,WARM
/tier_data/warm_file_419.txt,8,2512.26,6592.26,WARM
/tier_data/warm_file_420.txt,11,2632.26,12172.26,WARM
/tier_data/warm_file_421.txt,9,3172.26,6232.26,WARM
/tier_data/warm_file_422.txt,7,1492.26,10012.26,WARM
/tier_data/warm_file_423.txt,7,1132.26,13492.26,WARM
/tier_data/warm_file_424.txt,11,1372.26,8392.26,WARM
/tier_data/warm_file_425.txt,12,2572.26,14572.26,WARM
/tier_data/warm_file_426.txt,12,2152.26,4732.26,WARM
/tier_data/warm_file_427.txt,15,3232.26,17512.26,WARM
/tier_data/warm_file_428.txt,14,1972.26,9352.26,WARM
/tier_data/warm_file_429.txt,10,772.26,8632.26,WARM
/tier_data/warm_file_430.txt,7,1492.26,6172.26,WARM
/tier_data/warm_file_431.txt,13,2392.26,15472.26,WARM
/tier_data/warm_file_432.txt,9,1552.26,7312.26,WARM
/tier_data/warm_file_433.txt,15,2572.26,4972.26,WARM
/tier_data/warm_file_434.txt,12,1432.26,13012.26,WARM
/tier_data/warm_file_435.txt,11,1492.26,18352.26,WARM
/tier_data/warm_file_436.txt,9,1492.26,13132.26,WARM
/tier_data/warm_file_437.txt,11,1192.26,16432.26,WARM
/tier_data/warm_file_438.txt,8,2572.26,15532.26,WARM
/tier_data/warm_file_439.txt,9,1672.26,4672.26,WARM
/tier_data/warm_file_440.txt,8,1432.26,9952.26,WARM
/tier_data/warm_file_441.txt,9,3712.26,17572.26,WARM
/tier_data/warm_file_442.txt,8,2272.26,13792.26,WARM
/tier_data/warm_file_443.txt,9,3052.26,7612.26,WARM
/tier_data/warm_file_444.txt,12,1312.26,13432.26,WARM
/tier_data/warm_file_445.txt,12,3652.26,9652.26,WARM
/tier_data/warm_file_446.txt,13,3532.26,16612.26,WARM
/tier_data/warm_file_447.txt,8,2332.26,8092.26,WARM
/tier_data/warm_file_448.txt,8,3292.26,12532.26,WARM
/tier_data/warm_file_449.txt,13,1432.26,16492.26,WARM
/tier_data/warm_file_450.txt,14,1372.26,11752.26,WARM
/tier_data/warm_file_451.txt,8,1132.26,6712.26,WARM
/tier_data/warm_file_452.txt,13,3352.26,6892.26,WARM
/tier_data/warm_file_453.txt,13,3712.26,12112.26,WARM
/tier_data/warm_file_454.txt,13,832.26,15892.26,WARM
/tier_data/warm_file_455.txt,12,2092.26,16552.26,WARM
/tier_data/warm_file_456.txt,9,2572.26,8152.26,WARM
/tier_data/warm_file_457.txt,9,2992.26,7312.26,WARM
/tier_data/warm_file_458.txt,11,1852.26,5932.26,WARM
/tier_data/warm_file_459.txt,9,3112.26,4492.26,WARM
/tier_data/warm_file_460.txt,12,1192.26,14932.26,WARM
/tier_data/warm_file_461.txt,7,3112.26,14992.26,WARM
/tier_data/warm_file_462.txt,7,1372.26,14992.26,WARM
/tier_data/warm_file_463.txt,8,2692.26,15352.26,WARM
/tier_data/warm_file_464.txt,7,2272.26,8332.26,WARM
/tier_data/warm_file_465.txt,13,2392.26,16372.26,WARM
/tier_data/warm_file_466.txt,12,3472.26,13012.26,WARM
/tier_data/warm_file_467.txt,9,3472.26,17872.26,WARM
/tier_data/warm_file_468.txt,11,2392.26,11812.26,WARM
/tier_data/warm_file_469.txt,13,1972.26,6772.26,WARM
/tier_data/warm_file_470.txt,12,2392.26,10012.26,WARM
/tier_data/warm_file_471.txt,6,952.26,16432.26,WARM
